BIN,Company,OKED,Activity,KATO,Locality,KRP,Size
020140001689,"АО ""УНИВЕРСИТЕТ КАЗГЮУ""",85420,Высшее образование,711210000,"г. Астана РАЙОН ""ЕСИЛЬ""",310,501-1000
020140015371,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""КАЗАХСТАНСКИЙ МИРОТВОРЧЕСКИЙ БАТАЛЬОН"" МИНИСТЕРСТВА ОБОРОНЫ РЕСПУБЛИКИ КАЗАХСТАН",84220,Оборонная деятельность,191610000,Алматинская область г. КАПЧАГАЙ,310,501-1000
020940003298,"ТОО ""ОХРАННАЯ ФИРМА ""ФЕНИКС""",80100,Деятельность частных охранных служб,751110000,г. Алматы АЛМАЛИНСКИЙ РАЙОН,305,251-500
041241009461,ЗАПАДНЫЙ ФИЛИАЛ ПО РЕМОНТУ ПАССАЖИРСКИХ ВАГОНОВ,33171,Ремонт подвижного состава железных дорог,151010000,Актюбинская область г. АКТОБЕ,305,251-500
070240006117,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЯ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ИСАТАЙСКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ АТЫРАУСКОЙ ОБЛАСТИ",86101,Деятельность больниц широкого профиля и специализированных больниц,234230100,Атырауская область с. АККИСТАУ,305,251-500
080440003924,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""КЫЗЫЛОРДИНСКАЯ ГОРОДСКАЯ БОЛЬНИЦА"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ КЫЗЫЛОРДИНСКОЙ ОБЛАСТИ""",86101,Деятельность больниц широкого профиля и специализированных больниц,431010000,Кызылординская область г. КЫЗЫЛОРДА,305,251-500
081040002032,"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ЛИНЕЙНОЕ УПРАВЛЕНИЕ ВНУТРЕННИХ ДЕЛ НА СТАНЦИИ АСТАНА ДЕПАРТАМЕНТА ВНУТРЕННИХ ДЕЛ НА ТРАНСПОРТЕ МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РЕСПУБЛИКИ КАЗАХСТАН""",84240,Деятельность по обеспечению общественного порядка и безопасности,711310000,"г. Астана РАЙОН ""САРЫАРКА""",305,251-500
090240022698,"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""УПРАВЛЕНИЕ ВНУТРЕННИХ ДЕЛ РАЙОНА ""АЛМАТЫ"" ДЕПАРТАМЕНТА ВНУТРЕННИХ ДЕЛ ГОРОДА АСТАНЫ""",84240,Деятельность по обеспечению общественного порядка и безопасности,711110000,"г. Астана РАЙОН ""АЛМАТЫ""",305,251-500
090540001011,"АО ""МЕЖДУНАРОДНАЯ ОБРАЗОВАТЕЛЬНАЯ КОРПОРАЦИЯ""",85420,Высшее образование,751410000,г. Алматы БОСТАНДЫКСКИЙ РАЙОН,305,251-500
090840008703,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ДВОРЕЦ МИРА И СОГЛАСИЯ"" АКИМАТА ГОРОДА АСТАНЫ",90040,Деятельность концертных и театральных залов,711110000,"г. Астана РАЙОН ""АЛМАТЫ""",305,251-500
091041017098,"ФИЛИАЛ ""АСТАНИНСКОЕ ЛОКОМОТИВОРЕМОНТНОЕ ДЕПО"" ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ҚАМҚОР ЛОКОМОТИВ""",33171,Ремонт подвижного состава железных дорог,711310000,"г. Астана РАЙОН ""САРЫАРКА""",310,501-1000
120841015670,"ФИЛИАЛ РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО ПРЕДПРИЯТИЯ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""КАЗГИДРОМЕТ"" МИНИСТЕРСТВА ЭНЕРГЕТИКИ РЕСПУБЛИКИ КАЗАХСТАН ПО КАРАГАНДИНСКОЙ ОБЛАСТИ",74901,Деятельность гидрометеорологической службы,351013100,Карагандинская область РАЙОН ИМ.КАЗЫБЕК БИ,305,251-500
130441024667,"ФИЛИАЛ ""ИНСТИТУТ АТОМНОЙ ЭНЕРГИИ"" РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО ПРЕДПРИЯТИЯ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""НАЦИОНАЛЬНЫЙ ЯДЕРНЫЙ ЦЕНТР РЕСПУБЛИКИ КАЗАХСТАН"" МИНИСТЕРСТВА ЭНЕРГЕТИКИ РЕСПУБЛИКИ КАЗАХСТАН",72190,Прочие исследования и разработки в области естественных наук и инженерии,632210000,Восточно-Казахстанская область г. КУРЧАТОВ,310,501-1000
141241019132,"ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""НАЦИОНАЛЬНЫЙ МЕДИЦИНСКИЙ ХОЛДИНГ"" ""ЦЕНТР ДИАГНОСТИКИ""",86101,Деятельность больниц широкого профиля и специализированных больниц,711210000,"г. Астана РАЙОН ""ЕСИЛЬ""",310,501-1000
141241020825,"ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""НАЦИОНАЛЬНЫЙ МЕДИЦИНСКИЙ ХОЛДИНГ"" ""ЦЕНТР ОНКОЛОГИИ И ТРАНСПЛАНТОЛОГИИ""",86101,Деятельность больниц широкого профиля и специализированных больниц,711210000,"г. Астана РАЙОН ""ЕСИЛЬ""",311,от 1001
141241020850,"ФИЛИАЛ АКЦИОНЕРНОГО ОБЩЕСТВА ""НАЦИОНАЛЬНЫЙ МЕДИЦИНСКИЙ ХОЛДИНГ"" ""ЦЕНТР РЕАБИЛИТАЦИИ""",86101,Деятельность больниц широкого профиля и специализированных больниц,711210000,"г. Астана РАЙОН ""ЕСИЛЬ""",311,от 1001
861240000017,ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ СПЕЦИАЛИЗИРОВАННОЕ АВТОТРАНСПОРТНОЕ ПРЕДПРИЯТИЕ СКОРОЙ МЕДИЦИНСКОЙ ПОМОЩИ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ ГОРОДА АЛМАТЫ,52291,Транспортно-экспедиционные услуги,751110000,г. Алматы АЛМАЛИНСКИЙ РАЙОН,311,от 1001
941240000718,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ГОРОДСКАЯ СТАНЦИЯ СКОРОЙ МЕДИЦИНСКОЙ ПОМОЩИ"" АКИМАТА ГОРОДА АСТАНЫ",86900,Прочая деятельность по охране здоровья,711310000,"г. Астана РАЙОН ""САРЫАРКА""",311,от 1001
950240000415,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""НАЦИОНАЛЬНАЯ БИБЛИОТЕКА РЕСПУБЛИКИ КАЗАХСТАН"" МИНИСТЕРСТВА КУЛЬТУРЫ И СПОРТА РЕСПУБЛИКИ КАЗАХСТАН",91012,"Библиотечная деятельность, включая деятельность читальных залов, лекториев, демонстрационных залов",751410000,г. Алматы БОСТАНДЫКСКИЙ РАЙОН,305,251-500
950440001475,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ОБЛАСТНОЙ ПРОТИВОТУБЕРКУЛЕЗНЫЙ ДИСПАНСЕР"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ КАРАГАНДИНСКОЙ ОБЛАСТИ",86109,"Деятельность других лечебных учреждений, имеющих стационары",351011100,Карагандинская область ОКТЯБРЬСКИЙ РАЙОН,310,501-1000
950740000676,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""КАРАГАНДИНСКАЯ АКАДЕМИЯ МИНИСТЕРСТВА ВНУТРЕННИХ ДЕЛ РЕСПУБЛИКИ КАЗАХСТАН ИМЕНИ БАРИМБЕКА БЕЙСЕНОВА""",85420,Высшее образование,351013100,Карагандинская область РАЙОН ИМ.КАЗЫБЕК БИ,305,251-500
970540012150,ГЛАВНОЕ УПРАВЛЕНИЕ РАССЛЕДОВАНИЯ ОРГАНИЗОВАННОЙ ПРЕСТУПНОСТИ И КОРРУПЦИИ ГОСУДАРСТВЕННОГО СЛЕДСТВЕННОГО КОМИТЕТА РЕСПУБЛИКИ КАЗАХСТАН,84111,Деятельность республиканских органов управления,751110000,г. Алматы АЛМАЛИНСКИЙ РАЙОН,305,251-500
990140002330,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ЦЕНТРАЛЬНАЯ БОЛЬНИЦА ГОРОДА ТЕМИРТАУ"" УПРАВЛЕНИЯ ЗДРАВООХРАНЕНИЯ КАРАГАНДИНСКОЙ ОБЛАСТИ",86101,Деятельность больниц широкого профиля и специализированных больниц,352410000,Карагандинская область г. ТЕМИРТАУ,310,501-1000
990240001722,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""НАЦИОНАЛЬНЫЙ ЯДЕРНЫЙ ЦЕНТР РЕСПУБЛИКИ КАЗАХСТАН"" МИНИСТЕРСТВА ЭНЕРГЕТИКИ РЕСПУБЛИКИ КАЗАХСТАН",72190,Прочие исследования и разработки в области естественных наук и инженерии,632210000,Восточно-Казахстанская область г. КУРЧАТОВ,311,от 1001
990340005977,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ ""ЦЕНТРАЛЬНАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА МЕДИЦИНСКОГО ЦЕНТРА УПРАВЛЕНИЯ ДЕЛАМИ ПРЕЗИДЕНТА РЕСПУБЛИКИ КАЗАХСТАН"" НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ",86101,Деятельность больниц широкого профиля и специализированных больниц,751110000,г. Алматы АЛМАЛИНСКИЙ РАЙОН,311,от 1001
990440002629,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ИНСТИТУТ ГЕОФИЗИЧЕСКИХ ИССЛЕДОВАНИЙ"" МИНИСТЕРСТВА ЭНЕРГЕТИКИ РЕСПУБЛИКИ КАЗАХСТАН",72190,Прочие исследования и разработки в области естественных наук и инженерии,632210000,Восточно-Казахстанская область г. КУРЧАТОВ,310,501-1000
990540002276,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ ПРЕДПРИЯТИЕ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""КАЗГИДРОМЕТ"" МИНИСТЕРСТВА ЭНЕРГЕТИКИ РЕСПУБЛИКИ КАЗАХСТАН",74901,Деятельность гидрометеорологической службы,711210000,"г. Астана РАЙОН ""ЕСИЛЬ""",311,от 1001
БИН,Наименование организации,ОКЭД,Вид деятельности предприятия,КАТО,Населённый пункт,КРП,Число занятых а организации
000240004059,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""УРАЛЬСКАЯ ПРОТИВОЧУМНАЯ СТАНЦИЯ"" КОМИТЕТА ПО ЗАЩИТЕ ПРАВ ПОТРЕБИТЕЛЕЙ МИНИСТЕРСТВА НАЦИОНАЛЬНОЙ ЭКОНОМИКИ РЕСПУБЛИКИ КАЗАХСТАН",71201,Деятельность санитарно-эпидемиологических учреждений,271010000,Западно-Казахстанская область г. УРАЛЬСК,215,101-150
000540001431,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ОТРАДНЕНСКОЕ УЧРЕЖДЕНИЕ ЛЕСНОГО ХОЗЯЙСТВА УПРАВЛЕНИЯ ПРИРОДНЫХ РЕСУРСОВ И РЕГУЛИРОВАНИЯ ПРИРОДОПОЛЬЗОВАНИЯ АКМОЛИНСКОЙ ОБЛАСТИ""",84120,"Регулирование деятельности учреждений, обеспечивающих медицинское обслуживание, образование, культурное обслуживание и другие социальные услуги, кроме социального обеспечения",114031100,Акмолинская область с. ВОЗНЕСЕНКА,225,201-250
010340003046,ГОСУДАРСТВЕННЫЙ ФОНД РАЗВИТИЯ МОЛОДЁЖНОЙ ПОЛИТИКИ ГОРОДА АЛМАТЫ,84120,"Регулирование деятельности учреждений, обеспечивающих медицинское обслуживание, образование, культурное обслуживание и другие социальные услуги, кроме социального обеспечения",751410000,г. Алматы БОСТАНДЫКСКИЙ РАЙОН,215,101-150
030140004080,"ГОСУДАРСТВЕННОЕ КОММУНАЛЬНОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ШКОЛА ВЫСШЕГО СПОРТИВНОГО МАСТЕРСТВА"" УПРАВЛЕНИЯ ФИЗИЧЕСКОЙ КУЛЬТУРЫ И СПОРТА ГОРОДА АЛМАТЫ",93190,Прочая деятельность в области спорта,751410000,г. Алматы БОСТАНДЫКСКИЙ РАЙОН,215,101-150
030440002431,РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ “ДЕПАРТАМЕНТ ПО ЗАЩИТЕ ПРАВ ПОТРЕБИТЕЛЕЙ ГОРОДА АСТАНЫ КОМИТЕТА ПО ЗАЩИТЕ ПРАВ ПОТРЕБИТЕЛЕЙ МИНИСТЕРСТВА НАЦИОНАЛЬНОЙ ЭКОНОМИКИ РЕСПУБЛИКИ КАЗАХСТАН”,84113,Деятельность местных органов управления,711310000,"г. Астана РАЙОН ""САРЫАРКА""",220,151-200
040540003287,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""НАЦИОНАЛЬНАЯ АКАДЕМИЧЕСКАЯ БИБЛИОТЕКА РЕСПУБЛИКИ КАЗАХСТАН В ГОРОДЕ АСТАНЕ"" МИНИСТЕРСТВА КУЛЬТУРЫ И СПОРТА РЕСПУБЛИКИ КАЗАХСТАН",91012,"Библиотечная деятельность, включая деятельность читальных залов, лекториев, демонстрационных залов",711210000,"г. Астана РАЙОН ""ЕСИЛЬ""",220,151-200
050140009808,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ЦЕНТРАЛЬНЫЙ КЛИНИЧЕСКИЙ ГОСПИТАЛЬ ДЛЯ ИНВАЛИДОВ ОТЕЧЕСТВЕННОЙ ВОЙНЫ"" МИНИСТЕРСТВА ЗДРАВООХРАНЕНИЯ И СОЦИАЛЬНОГО РАЗВИТИЯ РЕСПУБЛИКИ КАЗАХСТАН",86101,Деятельность больниц широкого профиля и специализированных больниц,711310000,"г. Астана РАЙОН ""САРЫАРКА""",225,201-250
051040005297,"КОММУНАЛЬНОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""СРЕДНЯЯ ШКОЛА ИМЕНИ НАУРЫЗБАЙ БАТЫРА КУТПАНБЕТУЛЫ С ДОШКОЛЬНЫМ МИНИ ЦЕНТРОМ"" ГОСУДАРСТВЕННОГО УЧРЕЖДЕНИЯ ""ОТДЕЛА ОБРАЗОВАНИЯ ЖАМБЫЛСКОГО РАЙОНА АЛМАТИНСКОЙ ОБЛАСТИ""",85310,Основное и общее среднее образование,194230100,Алматинская область с. УЗЫНАГАШ,215,101-150
060540002193,"ТОО ""БИЗНЕС ПАРТНЕР КОНСАЛТ""",69101,Деятельность коллегий и юридических консультаций адвокатов (включая частно-практикующих адвокатов),751110000,г. Алматы АЛМАЛИНСКИЙ РАЙОН,215,101-150
060940003205,"ТОО ""СЕРВИСНЫЙ ЦЕНТР ""КАЗТУРБОРЕМОНТ""",32999,Производство прочих изделий,711210000,"г. Астана РАЙОН ""ЕСИЛЬ""",215,101-150
070640006499,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ ПРЕДПРИЯТИЕ ""ЦЕНТР ОЛИМПИЙСКОЙ ПОДГОТОВКИ ПО ВЕЛОСИПЕДНОМУ СПОРТУ"" КОМИТЕТА ПО ДЕЛАМ СПОРТА И ФИЗИЧЕСКОЙ КУЛЬТУРЫ МИНИСТЕРСТВА КУЛЬТУРЫ И СПОРТА РЕСПУБЛИКИ КАЗАХСТАН",85510,Спортивное образование и образование специалистов организации досуга,711210000,"г. Астана РАЙОН ""ЕСИЛЬ""",220,151-200
081141015142,АСТАНИНСКИЙ ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ “КУЗЕТ”,80100,Деятельность частных охранных служб,711110000,"г. Астана РАЙОН ""АЛМАТЫ""",220,151-200
090241014533,ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ “РАДУГА” В ГОРОДЕ АСТАНА,46909,Оптовая торговля широким ассортиментом товаров без какой-либо конкретизации,711110000,"г. Астана РАЙОН ""АЛМАТЫ""",215,101-150
100240001382,"ОБЩЕСТВЕННОЕ ОБЪЕДИНЕНИЕ ""РЕСПУБЛИКАНСКАЯ СЕТЬ НЕЗАВИСИМЫХ НАБЛЮДАТЕЛЕЙ""",94990,"Деятельность прочих общественных организаций, не включенных в другие группировки",751510000,г. Алматы ЖЕТЫСУСКИЙ РАЙОН,225,201-250
100440006599,"ОБЩЕСТВЕННОЕ ОБЪЕДИНЕНИЕ ""ФЕДЕРАЦИЯ ВУДБОЛА""",94990,"Деятельность прочих общественных организаций, не включенных в другие группировки",751110000,г. Алматы АЛМАЛИНСКИЙ РАЙОН,215,101-150
101040002465,"РЕСПУБЛИКАНСКОЕ ОБЩЕСТВЕННОЕ ОБЪЕДИНЕНИЕ ""АССОЦИАЦИЯ ГАСТРОЭНТЕРОЛОГОВ""",94990,"Деятельность прочих общественных организаций, не включенных в другие группировки",711310000,"г. Астана РАЙОН ""САРЫАРКА""",215,101-150
101241012782,"ФИЛИАЛ РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО ПРЕДПРИЯТИЯ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""ИНФОРМАЦИОННО ВЫЧИСЛИТЕЛЬНЫЙ ЦЕНТР КОМИТЕТА ПО СТАТИСТИКЕ МИНИСТЕРСТВА НАЦИОНАЛЬНОЙ ЭКОНОМИКИ РЕСПУБЛИКИ КАЗАХСТАН"" В ГОРОДЕ АЛМАТЫ",63110,Услуги по размещению и переработке данных и другие услуги,751110000,г. Алматы АЛМАЛИНСКИЙ РАЙОН,215,101-150
110940011169,"ОБЩЕСТВЕННОЕ ОБЪЕДИНЕНИЕ ""КАЗАХСТАНСКАЯ АССОЦИАЦИЯ МУЗЕЕВ""",94990,"Деятельность прочих общественных организаций, не включенных в другие группировки",711210000,"г. Астана РАЙОН ""ЕСИЛЬ""",215,101-150
120141017969,КАЗАХСТАНСКИЙ ФИЛИАЛ ТОВАРИЩЕСТВА С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПО СТРОИТЕЛЬНОМУ ПРОЕКТИРОВАНИЮ КИТАЙСКОЙ НЕФТЯНОЙ КОРПОРАЦИИ,43298,Прочие строительно-монтажные работы,151010000,Актюбинская область г. АКТОБЕ,215,101-150
120841016202,"ФИЛИАЛ РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО ПРЕДПРИЯТИЯ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""КАЗГИДРОМЕТ"" МИНИСТЕРСТВА ЭНЕРГЕТИКИ РЕСПУБЛИКИ КАЗАХСТАН ПО АТЫРАУСКОЙ ОБЛАСТИ",74901,Деятельность гидрометеорологической службы,231010000,Атырауская область г. АТЫРАУ,215,101-150
130441025080,"ФИЛИАЛ ""БАЙКАЛ"" РЕСПУБЛИКАНСКОГО ГОСУДАРСТВЕННОГО ПРЕДПРИЯТИЯ НА ПРАВЕ ХОЗЯЙСТВЕННОГО ВЕДЕНИЯ ""НАЦИОНАЛЬНЫЙ ЯДЕРНЫЙ ЦЕНТР РЕСПУБЛИКИ КАЗАХСТАН"" МИНИСТЕРСТВА ЭНЕРГЕТИКИ РЕСПУБЛИКИ КАЗАХСТАН",72190,Прочие исследования и разработки в области естественных наук и инженерии,632210000,Восточно-Казахстанская область г. КУРЧАТОВ,225,201-250
131040017240,ПАЛАТА ПРЕДПРИНИМАТЕЛЕЙ КАРАГАНДИНСКОЙ ОБЛАСТИ,94120,Деятельность профессиональных организаций,351013100,Карагандинская область РАЙОН ИМ.КАЗЫБЕК БИ,215,101-150
131040017964,ПАЛАТА ПРЕДПРИНИМАТЕЛЕЙ КОСТАНАЙСКОЙ ОБЛАСТИ,94990,"Деятельность прочих общественных организаций, не включенных в другие группировки",391010000,Костанайская область г. КОСТАНАЙ,215,101-150
131040020647,ПАЛАТА ПРЕДПРИНИМАТЕЛЕЙ ГОРОДА АЛМАТЫ,94120,Деятельность профессиональных организаций,751110000,г. Алматы АЛМАЛИНСКИЙ РАЙОН,215,101-150
140841011225,"АСТАНИНСКИЙ ФИЛИАЛ РЕСПУБЛИКАНСКОГО ОБЩЕСТВЕННОГО ОБЪЕДИНЕНИЯ ""КАЗАХСТАНСКОЕ РАДИОЛОГИЧЕСКОЕ ОБЩЕСТВО""",86900,Прочая деятельность по охране здоровья,711110000,"г. Астана РАЙОН ""АЛМАТЫ""",215,101-150
141040016948,"ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ДЕПАРТАМЕНТ АГЕНТСТВА РЕСПУБЛИКИ КАЗАХСТАН ПО ДЕЛАМ ГОСУДАРСТВЕННОЙ СЛУЖБЫ И ПРОТИВОДЕЙСТВИЮ КОРРУПЦИИ ПО АЛМАТИНСКОЙ ОБЛАСТИ""",84112,Деятельность региональных органов управления,191010000,Алматинская область г. ТАЛДЫКОРГАН,215,101-150
141040018607,"РЕСПУБЛИКАНСКОЕ ГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ""ДЕПАРТАМЕНТ АГЕНТСТВА РЕСПУБЛИКИ КАЗАХСТАН ПО ДЕЛАМ ГОСУДАРСТВЕННОЙ СЛУЖБЫ И ПРОТИВОДЕЙСТВИЮ КОРРУПЦИИ ПО АКТЮБИНСКОЙ ОБЛАСТИ""",84112,Деятельность региональных органов управления,151010000,Актюбинская область г. АКТОБЕ,215,101-150
150640017065,"ТОО ""EXPORATION PRODUCTION ""ALMEX""",71122,Деятельность по проведению геологической разведки и изысканий (без научных исследований и разработок),751410000,г. Алматы БОСТАНДЫКСКИЙ РАЙОН,225,201-250
150640018310,"АО ""PARTNER INVEST KZ""",64990,"Другие виды финансовых услуг, за исключением услуг страховых и пенсионных фондов, не отнесенные к прочим группировкам",751310000,г. Алматы АУЭЗОВСКИЙ РАЙОН,225,201-250
150640019953,"АО ""HOLDING-ASIAOILGAS""",96090,"Предоставление прочих услуг, не включенных в другие группировки",117020100,Акмолинская область г. ЩУЧИНСК,225,201-250
150640020917,"ТОО ""СПЕЦИАЛЬНАЯ ФИНАНСОВАЯ КОМПАНИЯ PRO COLLECT""",96090,"Предоставление прочих услуг, не включенных в другие группировки",751710000,г. Алматы МЕДЕУСКИЙ РАЙОН,225,201-250
